eid,cid,et,tp,id
"610614449364","6558721902414","Property","17119,98","27.07.2023 21:45:43"
"6373177296987","6845647686864","Property","15004,59","27.07.2023 21:45:43"
"2192910946807","5276743073028","Bodily Injury","29253,55","27.07.2023 21:45:43"
"3666592082141","1567738781164","Vehicle","15171,93","27.07.2023 21:45:43"
"8140068505296","2624539004931","Property","37634,76","27.07.2023 21:45:43"
"5708426891157","1302517204298","Bodily Injury","45393,76","27.07.2023 21:45:43"
"7265007496021","5147739314933","Bodily Injury","40276,71","27.07.2023 21:45:43"
"2107847823997","4111449459108","Vehicle","14942,03","27.07.2023 21:45:43"
"7695113353744","4161499060063","Bodily Injury","9281,55","27.07.2023 21:45:43"
"6719971562168","7955279707645","Bodily Injury","39942,05","27.07.2023 21:45:43"
"8760264803469","2506286049515","Property","5750,16","27.07.2023 21:45:43"
"413597583914","8014287897076","Property","30309,32","27.07.2023 21:45:43"
"7343402494721","6702583499535","Vehicle","14205,18","27.07.2023 21:45:43"
"3506455343889","5103452963277","Property","23877,12","27.07.2023 21:45:43"
"4571574006004","9889458013041","Vehicle","25693,60","27.07.2023 21:45:43"
"5395786981792","2374869093370","Bodily Injury","22831,02","27.07.2023 21:45:43"
"9337756511197","6038833530405","Property","6841,74","27.07.2023 21:45:43"
"2649079136315","423416104884","Vehicle","39955,34","27.07.2023 21:45:43"
"6104849988837","9720594572820","Vehicle","37614,08","27.07.2023 21:45:43"
"8812299412620","9996644161638","Property","35524,96","27.07.2023 21:45:43"
"6428361333163","2736452798729","Bodily Injury","33794,38","27.07.2023 21:45:43"
"4313731866856","5514746605285","Bodily Injury","7182,58","27.07.2023 21:45:43"
"2435907885648","639301809340","Vehicle","37327,55","27.07.2023 21:45:43"
"1231151291063","9928220047404","Bodily Injury","25217,33","27.07.2023 21:45:43"
"102215983869","8917135794230","Property","33602,75","27.07.2023 21:45:43"
"5101707773200","168614863082","Bodily Injury","34005,08","27.07.2023 21:45:43"
"1967104170753","3175529799685","Property","25999,75","27.07.2023 21:45:43"
"8021887787022","5177117983698","Property","15167,57","27.07.2023 21:45:43"
"3697535766731","8920589860113","Vehicle","9022,19","27.07.2023 21:45:43"
"7803348624849","4982161122740","Property","4152,26","27.07.2023 21:45:43"
"1243712369358","7450310006342","Vehicle","14231,89","27.07.2023 21:45:43"
"1958420774384","6468194760070","Property","15051,73","27.07.2023 21:45:43"
"9712942858981","7829904927145","Vehicle","18053,64","27.07.2023 21:45:43"
"2596431613258","2710856283176","Vehicle","2739,36","27.07.2023 21:45:43"
"3056449715471","6186734278100","Property","40047,20","27.07.2023 21:45:43"
"958108693198","7134222469978","Bodily Injury","44741,69","27.07.2023 21:45:43"
"8539209220655","1326001820909","Bodily Injury","36685,55","27.07.2023 21:45:43"
"9190814876186","6508874571666","Property","20116,05","27.07.2023 21:45:43"
"3252314292882","9892405238066","Bodily Injury","5632,30","27.07.2023 21:45:43"
"5551367707235","1011208065347","Vehicle","25919,25","27.07.2023 21:45:43"
"351888575400","4369443954787","Property","12397,65","27.07.2023 21:45:43"
"2968658567019","4522972751661","Vehicle","46146,03","27.07.2023 21:45:43"
"2857890263184","6764456954145","Property","24369,53","27.07.2023 21:45:43"
"3152572370018","7827079942066","Vehicle","38243,84","27.07.2023 21:45:43"
"4214827846271","2806658405698","Bodily Injury","20340,45","27.07.2023 21:45:43"
"1821851861624","6126110697603","Property","48497,58","27.07.2023 21:45:43"
"7754007605579","3136497459152","Bodily Injury","12572,03","27.07.2023 21:45:43"
"7806142561922","9644109686048","Bodily Injury","24189,16","27.07.2023 21:45:43"
"6699333301263","3713171560755","Bodily Injury","29980,88","27.07.2023 21:45:43"
"8278915598430","8748968673291","Property","20876,07","27.07.2023 21:45:43"
"3234332727299","2962387286160","Bodily Injury","49598,37","27.07.2023 21:45:43"
"9521912956854","1279409700419","Vehicle","45742,77","27.07.2023 21:45:43"
"6923745002454","1579807220458","Bodily Injury","19169,53","27.07.2023 21:45:43"
"9495572874111","6669640187796","Property","15994,62","27.07.2023 21:45:43"
"5408799310616","4426213469901","Bodily Injury","20007,83","27.07.2023 21:45:43"
"4461023884647","478814271194","Bodily Injury","25127,92","27.07.2023 21:45:43"
"2523596843092","7750400374497","Bodily Injury","26483,09","27.07.2023 21:45:43"
"4621744567456","9993199492640","Property","14221,68","27.07.2023 21:45:43"
"9866528620758","3000117915294","Bodily Injury","21810,35","27.07.2023 21:45:43"
"6996252625482","3159328617205","Vehicle","9877,48","27.07.2023 21:45:43"
"9971521512188","4004987834657","Bodily Injury","22299,36","27.07.2023 21:45:43"
"2681793355255","3707441764175","Bodily Injury","22633,57","27.07.2023 21:45:43"
"8663598801079","4207476727880","Bodily Injury","7200,81","27.07.2023 21:45:43"
"9788869561035","3545152526585","Bodily Injury","11079,61","27.07.2023 21:45:43"
"2554515792017","9023068106492","Bodily Injury","10102,89","27.07.2023 21:45:43"
"1182906745688","9867091153685","Property","14620,29","27.07.2023 21:45:43"
"7452366192005","9935357274724","Vehicle","19968,83","27.07.2023 21:45:43"
"5723948161585","5893386365185","Property","39959,15","27.07.2023 21:45:43"
"3988330512448","7913625037085","Vehicle","32236,72","27.07.2023 21:45:43"
"6276046019882","7736067709423","Vehicle","41099,60","27.07.2023 21:45:43"
"4112279194831","4316573651130","Vehicle","1956,34","27.07.2023 21:45:43"
"2007088429976","2808210686363","Property","31135,71","27.07.2023 21:45:43"
"4224301470309","3270103616426","Bodily Injury","7503,73","27.07.2023 21:45:43"
"3587528813985","7303572102131","Bodily Injury","41540,61","27.07.2023 21:45:43"
"1414071123298","7838876013707","Vehicle","42110,23","27.07.2023 21:45:43"
"8746644112986","161664382397","Bodily Injury","39340,92","27.07.2023 21:45:43"
"5298149075959","2912289365312","Bodily Injury","26923,85","27.07.2023 21:45:43"
"4937602483739","1133675900737","Property","10778,42","27.07.2023 21:45:43"
"7996726724480","5866805192704","Property","5973,33","27.07.2023 21:45:43"
"4067090126792","2666610721894","Property","8008,26","27.07.2023 21:45:43"
"4666551027670","4620097511017","Bodily Injury","2932,59","27.07.2023 21:45:43"
"7561602133678","2399785327679","Bodily Injury","18437,60","27.07.2023 21:45:43"
"2010917841743","615938482705","Property","5703,23","27.07.2023 21:45:43"
"1124246500280","6633283411277","Vehicle","10945,89","27.07.2023 21:45:43"
"2766515490167","6098621202298","Vehicle","7311,27","27.07.2023 21:45:43"
"2558198876952","1032632091906","Property","49314,39","27.07.2023 21:45:43"
"5706654969013","6447432993499","Property","28777,55","27.07.2023 21:45:43"
"5224580104558","663588670201","Bodily Injury","13229,95","27.07.2023 21:45:43"
"3476834128067","3883501102971","Bodily Injury","45045,77","27.07.2023 21:45:43"
"214592176724","9046204468088","Vehicle","19992,60","27.07.2023 21:45:43"
"4696855028329","8517888684467","Bodily Injury","39725,66","27.07.2023 21:45:43"
"9274799618497","6854448394139","Vehicle","13566,00","27.07.2023 21:45:43"
"2304477878648","2135028522574","Bodily Injury","18194,78","27.07.2023 21:45:43"
"8263237802456","5045601406246","Vehicle","48819,23","27.07.2023 21:45:43"
"2745521339412","7816637835587","Vehicle","3501,98","27.07.2023 21:45:43"
"2254755900722","2579700988220","Bodily Injury","17019,10","27.07.2023 21:45:43"
"4034744764239","5838719152041","Vehicle","3525,57","27.07.2023 21:45:43"
"3963199832419","5219123350072","Vehicle","45531,11","27.07.2023 21:45:43"
"4296473844592","794599631371","Vehicle","28021,53","27.07.2023 21:45:43"
"4209148013585","5834033405312","Property","38481,55","27.07.2023 21:45:43"
"9989896369657","2077174933781","Property","28339,42","27.07.2023 21:45:43"
"4620504983181","2511142317863","Bodily Injury","40754,04","27.07.2023 21:45:43"
"4473953431029","4868954458422","Property","27153,05","27.07.2023 21:45:43"
"2154791259096","1056626733428","Bodily Injury","16220,94","27.07.2023 21:45:43"
"7693176948262","9328265909219","Vehicle","11705,13","27.07.2023 21:45:43"
"6430965105663","2928961776914","Property","34280,21","27.07.2023 21:45:43"
"7892473110197","2127455856045","Vehicle","3201,55","27.07.2023 21:45:43"
"9359322095216","5165933894522","Vehicle","18666,91","27.07.2023 21:45:43"
"404512656695","8788410363317","Bodily Injury","1387,91","27.07.2023 21:45:43"
"619726442483","4128046619814","Bodily Injury","20996,57","27.07.2023 21:45:43"
"900434337335","3796029581985","Vehicle","35921,34","27.07.2023 21:45:43"
"2333676037721","7713190539523","Property","26864,85","27.07.2023 21:45:43"
"4275767092647","430920313243","Bodily Injury","37238,67","27.07.2023 21:45:43"
"5234878210302","8833886946942","Property","32613,89","27.07.2023 21:45:43"
"1364466043908","2419420154674","Vehicle","11290,28","27.07.2023 21:45:43"
"6873716797237","5024176880071","Bodily Injury","38795,44","27.07.2023 21:45:43"
"2718781901311","1434723383339","Vehicle","15376,16","27.07.2023 21:45:43"
"3782249202761","6025835967117","Bodily Injury","3054,70","27.07.2023 21:45:43"
"5465780845462","8245248585507","Vehicle","41235,32","27.07.2023 21:45:43"
"9761570108990","4042120956981","Property","19245,01","27.07.2023 21:45:43"
"8257023173279","739885127075","Vehicle","31932,86","27.07.2023 21:45:43"
"8541650682183","5913034931708","Vehicle","43544,32","27.07.2023 21:45:43"
"9387532227632","9590060934938","Vehicle","7948,13","27.07.2023 21:45:43"
"5254515195867","8753362411704","Bodily Injury","33836,54","27.07.2023 21:45:43"
"1637024418296","9347303876747","Vehicle","18622,25","27.07.2023 21:45:43"
"5929360050212","1239529973057","Property","46523,74","27.07.2023 21:45:43"
"4749777047115","4829309897350","Property","2344,03","27.07.2023 21:45:43"
"3389408244137","7681059824082","Bodily Injury","22214,59","27.07.2023 21:45:43"
"661295896539","1194725648766","Property","19033,11","27.07.2023 21:45:43"
"3523458876793","5272998620326","Property","13623,41","27.07.2023 21:45:43"
"1645394334607","8505229674410","Bodily Injury","45771,25","27.07.2023 21:45:43"
"1499473364864","4537118032613","Property","2855,96","27.07.2023 21:45:43"
"2839603438218","7796518338851","Property","27539,85","27.07.2023 21:45:43"
"1291562191794","9970650371412","Bodily Injury","7110,51","27.07.2023 21:45:43"
"2677184881995","3209891238112","Vehicle","46868,50","27.07.2023 21:45:43"
"2739830680443","9066055408588","Property","6976,88","27.07.2023 21:45:43"
"7221301897761","5971084741496","Vehicle","6177,34","27.07.2023 21:45:43"
"6245903689332","6049966706746","Bodily Injury","40561,34","27.07.2023 21:45:43"
"3689889934598","528163014104","Bodily Injury","8529,22","27.07.2023 21:45:43"
"668528417151","5898366848085","Property","4184,30","27.07.2023 21:45:43"
"6022448648623","5514796952089","Bodily Injury","14357,45","27.07.2023 21:45:43"
"8681888067702","3074966763590","Vehicle","1832,81","27.07.2023 21:45:43"
"6119219254261","3153262193509","Bodily Injury","24088,16","27.07.2023 21:45:43"
"2979309873107","1239148164243","Bodily Injury","43843,75","27.07.2023 21:45:43"
"5643990625462","3069136767846","Vehicle","48925,31","27.07.2023 21:45:43"
"7481927961174","9926073184853","Bodily Injury","9975,47","27.07.2023 21:45:43"
"4500465979102","7654990497960","Property","30771,71","27.07.2023 21:45:43"
"9203729148729","6123711018198","Vehicle","42467,29","27.07.2023 21:45:43"
"4634627602832","397896108384","Property","34972,79","27.07.2023 21:45:43"
"4458776691602","9334500282033","Property","13284,23","27.07.2023 21:45:43"
"3748803969090","4586405362169","Vehicle","31286,06","27.07.2023 21:45:43"
"4628956120455","9966403606646","Property","45631,87","27.07.2023 21:45:43"
"7700898524271","7532572559104","Property","32501,02","27.07.2023 21:45:43"
"4066791337735","3772343181725","Vehicle","32520,77","27.07.2023 21:45:43"
"1508160421431","4023010601127","Bodily Injury","5909,50","27.07.2023 21:45:43"
"3611083031939","4943844518150","Property","13320,41","27.07.2023 21:45:43"
"6903248077592","4729132177081","Bodily Injury","6944,21","27.07.2023 21:45:43"
"9245253714423","5794049286652","Vehicle","42499,26","27.07.2023 21:45:43"
"7183261698437","6462986798984","Property","9405,99","27.07.2023 21:45:43"
"8349096104043","1533365666717","Bodily Injury","11368,49","27.07.2023 21:45:43"
"8568523665653","5362905262100","Vehicle","39631,96","27.07.2023 21:45:43"
"5258833493331","2441166476071","Vehicle","28579,93","27.07.2023 21:45:43"
"2916883633934","946971994861","Vehicle","24276,39","27.07.2023 21:45:43"
"632641518206","2709314256322","Property","32490,00","27.07.2023 21:45:43"
"6337613256537","5224773672466","Bodily Injury","34184,67","27.07.2023 21:45:43"
"9164555278261","9347574854536","Bodily Injury","42045,80","27.07.2023 21:45:43"
"8447003537068","3590920036503","Property","8100,35","27.07.2023 21:45:43"
"1077089075029","7988920731366","Property","41224,18","27.07.2023 21:45:43"
"2958787597460","7601678881580","Vehicle","2302,05","27.07.2023 21:45:43"
"443305551634","4542682911148","Property","30611,70","27.07.2023 21:45:43"
"5168644562215","4875457860073","Bodily Injury","45130,25","27.07.2023 21:45:43"
"9677455213264","8284902423025","Property","43838,25","27.07.2023 21:45:43"
"8258053398307","1344627436811","Vehicle","11844,02","27.07.2023 21:45:43"
"2634387092017","7656926369717","Bodily Injury","27880,28","27.07.2023 21:45:43"
"5329717968335","993117810091","Bodily Injury","15496,84","27.07.2023 21:45:43"
"8118941168594","430694549721","Bodily Injury","46181,60","27.07.2023 21:45:43"
"1441636302930","4477800026729","Property","2459,40","27.07.2023 21:45:43"
"9321558438100","8655218787936","Property","10399,12","27.07.2023 21:45:43"
"8474203754426","1076254243902","Bodily Injury","41716,38","27.07.2023 21:45:43"
"8969480804279","1274247806180","Bodily Injury","16906,21","27.07.2023 21:45:43"
"9615217490414","4521921233970","Vehicle","19510,47","27.07.2023 21:45:43"
"2945882728988","7254157212862","Vehicle","6917,23","27.07.2023 21:45:43"
"1590225030025","6360886462561","Property","31264,72","27.07.2023 21:45:43"
"2478019144853","8728250971450","Vehicle","32481,34","27.07.2023 21:45:43"
"3868924095582","530821478441","Property","27314,86","27.07.2023 21:45:43"
"5618782138661","3975513452785","Vehicle","28467,06","27.07.2023 21:45:43"
"5389733591505","8782162246988","Vehicle","38952,27","27.07.2023 21:45:43"
"6708421826463","247390468904","Bodily Injury","31131,22","27.07.2023 21:45:43"
"1850710854277","5041273155403","Bodily Injury","12065,90","27.07.2023 21:45:43"
"8230915477921","543622316442","Property","38728,84","27.07.2023 21:45:43"
"8605613260320","6662580091501","Property","8184,92","27.07.2023 21:45:43"
"4535242420252","6059675811370","Vehicle","43774,91","27.07.2023 21:45:43"
"7089806732427","1014137738343","Vehicle","13184,39","27.07.2023 21:45:43"
"4731544183080","9782307990066","Bodily Injury","33480,91","27.07.2023 21:45:43"
"9590581509133","7023772416481","Vehicle","2997,90","27.07.2023 21:45:43"
"9159373972351","4341095522630","Property","27222,28","27.07.2023 21:45:43"
"3451916892145","1471623924029","Bodily Injury","46414,68","27.07.2023 21:45:43"
"7697968782994","8922057010679","Vehicle","38986,72","27.07.2023 21:45:43"
"2926378466305","9693348744675","Vehicle","22405,15","27.07.2023 21:45:43"
"3997988823551","3343499600707","Bodily Injury","3867,59","27.07.2023 21:45:43"
"1580496740587","6558721902414","Bodily Injury","34215,78","27.07.2023 21:45:43"
"8370064773025","6845647686864","Vehicle","17776,12","27.07.2023 21:45:43"
"4319155888695","5276743073028","Vehicle","3449,25","27.07.2023 21:45:43"
"4625537757962","1567738781164","Property","24710,44","27.07.2023 21:45:43"
"4262014084862","2624539004931","Property","28797,09","27.07.2023 21:45:43"
"1517153647300","1302517204298","Bodily Injury","23750,86","27.07.2023 21:45:43"
"3832281066661","5147739314933","Vehicle","38220,06","27.07.2023 21:45:43"
"9573960703697","4111449459108","Vehicle","24288,59","27.07.2023 21:45:43"
"1603704229521","4161499060063","Vehicle","39938,63","27.07.2023 21:45:43"
"6887878711207","7955279707645","Vehicle","26885,92","27.07.2023 21:45:43"
"6218608341603","2506286049515","Property","26769,79","27.07.2023 21:45:43"
"1213129703295","8014287897076","Vehicle","43418,59","27.07.2023 21:45:43"
"5119602350090","6702583499535","Property","14307,37","27.07.2023 21:45:43"
